,event_type,order_hash,chain,protocol_address,closing_date,quantity,seller,buyer,transaction,event_timestamp,nft.identifier,nft.collection,nft.contract,nft.token_standard,nft.name,nft.description,nft.image_url,nft.display_image_url,nft.display_animation_url,nft.metadata_url,nft.opensea_url,nft.updated_at,nft.is_disabled,nft.is_nsfw,payment.quantity,payment.token_address,payment.decimals,payment.symbol
0,sale,,ethereum,,1725728771,1,0x8b49899d2e0285c6d7b9523037866f79e35da88c,0xe580a803a3b4b18bbb1aa8d6d7a55a640e8ec787,0x66432019a26a918878473b4167fc4524b120195af307df62d4032bda21a92949,1725728771,6540,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #6540,,https://ipfs.io/ipfs/QmYc9qab53g3kb2C7gQYVzz27aYCa8UtKqn8ueen1iqdBE,https://i.seadn.io/s/raw/files/1dfa18fc744af9b6f35387de4bfb668f.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/6540,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/6540,2024-09-07T17:06:14.106290,False,False,123900000000000000,0x0000000000000000000000000000000000000000,18,ETH
1,sale,0x814b68d869d7323f63943eba8de47c6e6f5ca7acd3312d8ed149acc792dc25f2,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725728051,1,0x56019cb4a5eb7609ae072bbe082d915b17b4858e,0xe580a803a3b4b18bbb1aa8d6d7a55a640e8ec787,0x211b2aa8329f3d3c1d74d988f7bcbe0b6981fa071a072ed66c2cd5267183ef43,1725728051,4282,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #4282,,https://ipfs.io/ipfs/QmUk9yP7uEkQXKN5Fqb1fporMp2YCi7bGqdwYi4MwVBK8W,https://i.seadn.io/s/raw/files/3eb8c1f3f15285701920d21df40063e2.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/4282,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/4282,2024-09-07T16:54:13.848147,False,False,117900000000000000,0x0000000000000000000000000000000000000000,18,ETH
2,sale,,ethereum,,1725727955,1,0x81974c1a09e53c5129c6e4f74e547fda0adf4d2d,0x395870139791b36f88f5ec3a333c2a7380de8ce4,0xeea86815c13160764f5a76b619fe2b84317ea23c40f043e5b83c4fcf600e74a1,1725727955,8613,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #8613,,https://ipfs.io/ipfs/QmQZBEwwsoQQg1aeksAJ3SBzsD5vcRjKnZZPvewN8GESqC,https://i.seadn.io/s/raw/files/1accb8fd0341962736f889e8b6148fce.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/8613,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/8613,2024-09-07T16:52:38.005675,False,False,188000000000000000,0x0000000000000000000000000000000000000000,18,ETH
3,sale,0x472d76aecf555ba467d7395b23cd0a08ef491f6979f29f97deab1a0ee5249e49,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725726299,1,0xe46a5dfd891bc7a83115f8ed5c1dee7bd86459d8,0xe3d3d0ed702504e19825f44bc6542ff2ec45cb9a,0x6c3c99365a2637686d8a84b0b9475ed42f50836055aad0bf20b6f11288d48717,1725726299,4282,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #4282,,https://ipfs.io/ipfs/QmUk9yP7uEkQXKN5Fqb1fporMp2YCi7bGqdwYi4MwVBK8W,https://i.seadn.io/s/raw/files/3eb8c1f3f15285701920d21df40063e2.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/4282,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/4282,2024-09-07T16:54:13.848147,False,False,129499000000000000,0x0000000000000000000000000000000000000000,18,ETH
4,sale,,ethereum,,1725720899,1,0x8ae85aa760f0fe45a95a9eb0c7cf87852baed714,0xdbc582775c31d191a9fea0f02b3c2c4e594ad748,0x0fd8a3b67c2c298e3ddb25300e4de4114b8d4ffa48c2acceedaf2ce4eaa98185,1725720899,15999,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #15999,,https://ipfs.io/ipfs/QmZ2x52WqrvBukXQnZDCtCLzSYq5TcLJqiJu8V5EDX8G3S,https://i.seadn.io/s/raw/files/9fb2006fd8c77435408f04a602a5391b.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/15999,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/15999,2024-09-07T14:55:02.655856,False,False,140000000000000000,0x0000000000000000000000000000000000000000,18,ETH
5,sale,,ethereum,,1725718547,1,0x320a51f4b38f251f9a28488d2f1e70953c2eaab1,0xaeab74ebe4a0572d23790880e0dd9197d256b659,0x9e8bd47fffd22fcf54d9773f45aea5ab2c8f8a243a57b24818f559284ced6cff,1725718547,1193,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #1193,,https://ipfs.io/ipfs/QmWP8ewL7TbYHzCyKotKXJvbCzJXTACHy2Y2VoEuSGdzNp,https://i.seadn.io/s/raw/files/57cef7d63102457e15f4e5c3d9e61070.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/1193,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/1193,2024-09-07T14:15:49.996061,False,False,125000000000000000,0x0000000000000000000000000000000000000000,18,ETH
6,sale,,ethereum,,1725716315,1,0x3b0ee4110481406c397fb0fbd277f3adc81815e3,0x3ae216fa792d790d54019bce45268f1e1de15c2b,0x6a6db400413beeb8d4933f664c2fe5c61ebd7460c4bfb3b23a425ba91c5ea50a,1725716315,13527,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #13527,,https://ipfs.io/ipfs/QmaWsyXBsfQrrBeHfEgrFaAacN7FPYpxkNnySRmTMf54EZ,https://i.seadn.io/s/raw/files/a3815f17adb207a2ab1dcfe3f471ba7d.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/13527,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/13527,2024-09-07T13:38:37.418006,False,False,179000000000000000,0x0000000000000000000000000000000000000000,18,ETH
7,sale,,ethereum,,1725714767,1,0xa6a9e127c07d7779da8e57208fceab4dac1d3a09,0x813d9e0ce8fe69897cb7fea9267bfd373232ab0c,0xa0bc0d51ba6bc3168896d50a98b3c50f02638dc1d389c8bc839e85a880eb7da1,1725714767,9128,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #9128,,https://ipfs.io/ipfs/QmSVU9vKYBgacRFpAiftBPLDmUB2FzECyTdTZNL711WLMK,https://i.seadn.io/s/raw/files/9938fdea5b234ce2c7f9e6a5c9634069.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/9128,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/9128,2024-09-07T13:12:49.621858,False,False,123800000000000000,0x0000000000000000000000000000000000000000,18,ETH
8,sale,0x0f3cc673291586e1285725b443dc12320c7d25b904fd2526bdc0ab9ae766d611,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725694859,1,0xaa17afe385c6a9b5e8a8bf330ec1aa0f145f8534,0xb058569219f7a4237924e013684f45fd5ebd52aa,0x46e28741090a9b377ef16ae153c911d2a0eb9fdc5b05d21d1d591b5edfac2903,1725694859,14245,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #14245,,https://ipfs.io/ipfs/QmbW3vo9N5kZn4hkNqpyqock4LXJHe1EZSMi1H3dRcfohG,https://i.seadn.io/s/raw/files/cf7eaf27a34b049989f52c8aac7b80dd.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/14245,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/14245,2024-09-07T07:41:01.770491,False,False,129800000000000000,0x0000000000000000000000000000000000000000,18,ETH
9,sale,0xf3456111f7dc096acce330e3b8ed46f43d915f18ef7b387d0add929b347644e1,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725692855,1,0x87f08c041aa289148767ef54f297a17f400fff5d,0xf048b000249a275235d3807b797bb35eec4024f3,0x0d1d5f72c6fba8a06ff0912c360e22ec12d7b6bd69a042bbb7fdc0ae1076b416,1725692855,17649,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #17649,,https://ipfs.io/ipfs/QmbwjMCAKnMPxAXPHgm4MgQqwJBCMZtzwPJSZKyUjLgVp6,https://i.seadn.io/s/raw/files/a2607096a396a16767dadfab95ea1b6e.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/17649,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/17649,2024-09-07T07:07:37.583848,False,False,128000000000000000,0x0000000000000000000000000000000000000000,18,ETH
10,sale,0x4707c8d709f90465237be2f08e1188ccfc7583f35ee03812d930f3c3d761d6f4,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725691187,1,0xdd4b4d44bfba72ef6cddc4048ed2b678105dc008,0x87f08c041aa289148767ef54f297a17f400fff5d,0xe2582388bd25d945a2d6c12e98a4ee682c33efa0680f2a57a8edaaf2fb3e2221,1725691187,17649,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #17649,,https://ipfs.io/ipfs/QmbwjMCAKnMPxAXPHgm4MgQqwJBCMZtzwPJSZKyUjLgVp6,https://i.seadn.io/s/raw/files/a2607096a396a16767dadfab95ea1b6e.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/17649,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/17649,2024-09-07T07:07:37.583848,False,False,118000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
11,sale,0xcba9b82bbf4aefb017b1ff97be08c865672d39437a0fcac0e8e1941e61d5a98b,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725686651,1,0xcb35eb87ba28a4c9a58729b414230df1dec5f022,0xe46a5dfd891bc7a83115f8ed5c1dee7bd86459d8,0x1aecfb1df450201ac895b6be7a4481f14b8c4a5aa5c5c525f735b1f4a66f90df,1725686651,4282,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #4282,,https://ipfs.io/ipfs/QmUk9yP7uEkQXKN5Fqb1fporMp2YCi7bGqdwYi4MwVBK8W,https://i.seadn.io/s/raw/files/3eb8c1f3f15285701920d21df40063e2.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/4282,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/4282,2024-09-07T16:54:13.848147,False,False,117100000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
12,sale,0xbf484a6fa1651aff9a0a238e615113531804bf82eb7655d4916d027cf751a986,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725686435,1,0xcb35eb87ba28a4c9a58729b414230df1dec5f022,0xe46a5dfd891bc7a83115f8ed5c1dee7bd86459d8,0x2a70fe0d5e84384bbb1f34fbfc4f8fc9c8bc439ed5e0d3002ae30dbdc1dbab9a,1725686435,6449,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #6449,,https://ipfs.io/ipfs/QmbHgtuNEonLmjkiLd6y2DKfzCSTnv6b8hLZmuybTirw8F,https://i.seadn.io/s/raw/files/316e1588802a5ddb04b0c44b1e67f32d.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/6449,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/6449,2024-09-07T05:20:37.721083,False,False,117100000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
13,sale,,ethereum,,1725680975,1,0x0919481aabc3a00b5c0eaac922f3c8745c6d4ae0,0xf70da97812cb96acdf810712aa562db8dfa3dbef,0xfcfd27741a005d4550f5475cc959f461d2d36e1b1eabfc5bb93760d895210036,1725680975,7162,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #7162,,https://ipfs.io/ipfs/QmZXjmFB6UK1gvvbPicv8wxcQtze2BjNTBUSe49hEkYdpy,https://i.seadn.io/s/raw/files/b5a3e9da78a95ccb84217ae07a36cd21.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/7162,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/7162,2024-09-07T03:49:37.688022,False,False,150000000000000000,0x0000000000000000000000000000000000000000,18,ETH
14,sale,0x23ded99bb5fc220308bb350887c83f91d7b420a2d1b3b1e37c7c5301d15725a5,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725680663,1,0x7471b7747d072c63875ec722dc661f4b86350ca0,0xcc9f483e223b46072dc804cc66e4ef67f209c595,0xa5a8dd4c3f6342701749dfba45f70e1ecfb84a196b3ee22205e88854a7b24997,1725680663,16322,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #16322,,https://ipfs.io/ipfs/QmTt7tcfLc6hoaHUYjFsgvGVfBKsLynENRFz54sYTNGB57,https://i.seadn.io/s/raw/files/7eddd57e54707fcbd0b13cfaeaedebbd.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/16322,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/16322,2024-09-07T03:44:26.528669,False,False,127999990000000000,0x0000000000000000000000000000000000000000,18,ETH
15,sale,0xe5da709d9da9cf89912c0b6275d9ef9942cfa1540d9b00cea72a56bd7908744a,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725678791,1,0xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,0xe3d3d0ed702504e19825f44bc6542ff2ec45cb9a,0x38589156719808093d2a361350ce5893a7aeb9281c1e36e6326c06c2ee364778,1725678791,15116,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #15116,,https://ipfs.io/ipfs/QmagU4A5Lgb5BDYrhyyBUaj4UpC7EWWxcZEMUiiQmqnzgQ,https://i.seadn.io/s/raw/files/4c8adf1520c9e0eda3b58cb8c0cd30d9.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/15116,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/15116,2024-09-07T03:13:14.104337,False,False,149000000000000000,0x0000000000000000000000000000000000000000,18,ETH
16,sale,0xe2466b1dccc3f218ec23a597f4387addd6f4d1997a087f837a8e4e558641143b,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725671459,1,0x2d1ef49631e3314e52f2cc6139ba74ba2ca3ff51,0xacd3e5114c51ee829fa96bfc613e6b56b59ab474,0x5ce4d480553869236cd516710fc7ecc5414d6957c6ce8cbd9c75ab0c9f6f5c89,1725671459,5719,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #5719,,https://ipfs.io/ipfs/QmT6QTvhFup1WuuLGAu2EBBZ5J6nTD2BvSmvorfY3YBvyq,https://i.seadn.io/s/raw/files/57e22bb8d541c332de1ab9b9fcce0216.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/5719,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/5719,2024-09-07T01:11:02.810505,False,False,128000000000000000,0x0000000000000000000000000000000000000000,18,ETH
17,sale,,ethereum,,1725666695,1,0xf3b8b9ef2a57183bf6236faedcccc9f93ff472c6,0xa8c3c1e0cef6939b0d5145b4b6826e42852b9e8f,0x3b5e31a873586df107cb64a86e8db7e9f58e088fb6531c7290010c1cd8f5841b,1725666695,9773,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #9773,,https://ipfs.io/ipfs/QmcyLAE4qLxrTciPXgHRLTC1MDqnojmZx7ErF2aRbKguAB,https://i.seadn.io/s/raw/files/965a4f839404784a12b8c764273ce2b8.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/9773,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/9773,2024-09-06T23:51:37.396912,False,False,120000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
18,sale,0x35c40052dd1e1576ca9a8f4073cdf5468929477df0433bcf7acbda0a904bff4f,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725653375,1,0xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,0x82dba5fd00aa15d7ad287667a7a60a087d8f8856,0x32277323ab8b22ecd71f069f14b3a214bc3131a15defc1e840ed52933d88da10,1725653375,9957,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #9957,,https://ipfs.io/ipfs/QmVQ6YAfeP9VGJQRe8ffur5pFYvUERNmoADDxkwp5rLzKS,https://i.seadn.io/s/raw/files/4e4292ef78faa9640f098da652bb85e7.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/9957,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/9957,2024-09-06T20:09:38.278544,False,False,250000000000000000,0x0000000000000000000000000000000000000000,18,ETH
19,sale,0x709431d7b3e17ce456cb5a8310ab066949d3a7147842ca26652356e24a4691fb,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725653375,1,0xb16386345672c38e6dc7d1d061e656ad9f7e7e3c,0x82dba5fd00aa15d7ad287667a7a60a087d8f8856,0x32277323ab8b22ecd71f069f14b3a214bc3131a15defc1e840ed52933d88da10,1725653375,15829,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #15829,,https://ipfs.io/ipfs/QmTWbt8omFJEhimpkgn5A2uazi4s3e6oNUgrx4TSo7DdZh,https://i.seadn.io/s/raw/files/31c5cae58b429c88e006b2ecf287d87b.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/15829,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/15829,2024-09-06T20:09:38.059215,False,False,249000000000000000,0x0000000000000000000000000000000000000000,18,ETH
20,sale,,ethereum,,1725652931,1,0x320a51f4b38f251f9a28488d2f1e70953c2eaab1,0x9e005ea686d99febaedd8bdbf3440c15233c4b34,0xa612b8a045240a9eca03b97e84bbdac56da12c1d356e061dfeb404a880e3f786,1725652931,10932,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #10932,,https://ipfs.io/ipfs/QmSNSV8kggdLgLH66pV4zo1U5FC36bSvueJUQnsGafefa7,https://i.seadn.io/s/raw/files/581369bd21df6cb8739fbd56cf788d3c.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/10932,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/10932,2024-09-06T20:02:13.890552,False,False,150000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
21,sale,0x6c8fbd6a1e891bdea265dbeb6b54b636695349161f6df03ce7beef772327cff2,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725652835,1,0xda48a4073e29206657ef7759dbfb3c6ce15d3af9,0x38d7a8add3624fe55c357d2ebd2ae76c8d49b31c,0xa308d8373e32f123c70ba97f7f75326c2a56a17afd49fd7df4b3bebb68af97d6,1725652835,9028,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #9028,,https://ipfs.io/ipfs/Qmai7YXBtshfH6CR86Dq7kHPpaTZaZHJfc5dPnTvNKojb7,https://i.seadn.io/s/raw/files/bdce0fe70bee7c5138763f4416748d5d.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/9028,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/9028,2024-09-06T20:00:38.111477,False,False,126600000000000000,0x0000000000000000000000000000000000000000,18,ETH
22,sale,0x2ba36878c2138f3c3d449723707d2cdbfe4942c87985d489f89c16bdd523a2f8,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725652835,1,0xda48a4073e29206657ef7759dbfb3c6ce15d3af9,0x38d7a8add3624fe55c357d2ebd2ae76c8d49b31c,0xa308d8373e32f123c70ba97f7f75326c2a56a17afd49fd7df4b3bebb68af97d6,1725652835,3660,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #3660,,https://ipfs.io/ipfs/QmaYWHoeN7BjJdLRpt9HdpGiW9zaocybcrvYkstJmsDHtL,https://i.seadn.io/s/raw/files/02f75d70d53b4db9a973646ad75f383d.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/3660,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/3660,2024-09-06T20:00:37.924756,False,False,135000000000000000,0x0000000000000000000000000000000000000000,18,ETH
23,sale,0x21d1d4a4d12458266d3793b13fdf8f9cd4e50be5a6f7b984e1076472a704c5aa,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725652835,1,0xda48a4073e29206657ef7759dbfb3c6ce15d3af9,0x38d7a8add3624fe55c357d2ebd2ae76c8d49b31c,0xa308d8373e32f123c70ba97f7f75326c2a56a17afd49fd7df4b3bebb68af97d6,1725652835,1666,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #1666,,https://ipfs.io/ipfs/QmPvkwwqMciZiHkYpQHVecSNkp75p4JT25Et2iL45LkxxZ,https://i.seadn.io/s/raw/files/202ff6fc2aba5427fe46fa49233b49c9.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/1666,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/1666,2024-09-06T20:00:37.759066,False,False,127800000000000000,0x0000000000000000000000000000000000000000,18,ETH
24,sale,,ethereum,,1725652835,1,0x3f86bce7f273a17d1476975ecb8eda990e2dcf82,0x38d7a8add3624fe55c357d2ebd2ae76c8d49b31c,0xa308d8373e32f123c70ba97f7f75326c2a56a17afd49fd7df4b3bebb68af97d6,1725652835,7639,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #7639,,https://ipfs.io/ipfs/Qmbbn2MN1btVzTtFrax2eJfqAnL99HFrHte8wWyaMCkBGJ,https://i.seadn.io/s/raw/files/6fdae1edf4b1a3e6d74b4a537a8b09bd.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/7639,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/7639,2024-09-06T20:00:37.737183,False,False,129000000000000000,0x0000000000000000000000000000000000000000,18,ETH
25,sale,,ethereum,,1725652835,1,0x320a51f4b38f251f9a28488d2f1e70953c2eaab1,0x38d7a8add3624fe55c357d2ebd2ae76c8d49b31c,0xa308d8373e32f123c70ba97f7f75326c2a56a17afd49fd7df4b3bebb68af97d6,1725652835,12693,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #12693,,https://ipfs.io/ipfs/QmRoC6y8jTM7dn94BisivgutV1LuzxtHBH8KQ1ZcKLqmTa,https://i.seadn.io/s/raw/files/bf0f806e55d93a28dae58ecc227ad1c8.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/12693,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/12693,2024-09-06T20:00:37.717049,False,False,150000000000000000,0x0000000000000000000000000000000000000000,18,ETH
26,sale,,ethereum,,1725651839,1,0x2754d2a1b09aafd6ae93ecec0655542b567f6d51,0x6851cd72aa4a9219efe2016aa2d46a785f5e14f4,0xdc65dbed2d491041d7065b5f48ea1b887ddc879bce67edf5747b1a9b1da7d711,1725651839,16393,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #16393,,https://ipfs.io/ipfs/Qmb8iWZUyj99w93BD3Ld6UbPnrysU3CLitAZU5FiYMNoi8,https://i.seadn.io/s/raw/files/fa9d766141e90838135a9007fd1472fa.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/16393,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/16393,2024-09-06T19:44:01.630864,False,False,229000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
27,sale,0x9910a25e6b583c53abfc3e1b753d4c0945817546918667fd8912d40e82565c08,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725651695,1,0x6da75bba11843734543168033656d98042fb8276,0xe200cc1d2b1af4c612a7230397a532f633af6e4a,0x22a29b6b981c430ef1b62eca630ac3a17b38843ec808833f5c33ab0b9ed817ff,1725651695,4787,nakamigos,0xd774557b647330c91bf44cfeab205095f7e6c367,erc721,Nakamigos #4787,,https://ipfs.io/ipfs/QmZBZTfeTQdYUkkuSyNfyLU2YM3Zp4xCXFiVbr4FiwfTrm,https://i.seadn.io/s/raw/files/434102ecb4b529aa0140d2d6dc780c89.png?w=500&auto=format,,https://ipfs.io/ipfs/QmaN1jRPtmzeqhp6s3mR1SRK4q1xWPvFvwqW1jyN6trir9/4787,https://opensea.io/assets/ethereum/0xd774557b647330c91bf44cfeab205095f7e6c367/4787,2024-09-06T19:41:38.232649,False,False,122998000000000000,0x0000000000000000000000000000000000000000,18,ETH
